job_id,submit_time,runtime_min,norm_cpu_seconds,cores_used
226804487,2026-03-01 10:56:02,2.673,4190.784,1
226804206,2026-03-01 10:53:56,3.508,3993.136,1
226804431,2026-03-01 10:55:37,2.688,5436.337,1
226802466,2026-03-01 10:39:10,15.507,17943.8,1
226804692,2026-03-01 11:00:02,1.358,2130.92,1
226804131,2026-03-01 10:53:15,4.175,4582.013,1
226804148,2026-03-01 10:53:24,4.34,4140.36,1
226802719,2026-03-01 10:40:58,13.508,21317.45,1
226804529,2026-03-01 10:56:23,2.519,5167.696,1
226804702,2026-03-01 11:00:07,1.341,1352.584,1
226804390,2026-03-01 10:55:21,2.843,4503.928,1
226804452,2026-03-01 10:55:46,2.524,5102.548,1
226802755,2026-03-01 10:41:13,13.181,21008.9,1
226802738,2026-03-01 10:41:05,13.682,17960.197,1
226802803,2026-03-01 10:41:31,13.19,21463.79,1
226804022,2026-03-01 10:52:27,5.021,10162.94,1
226804464,2026-03-01 10:55:51,2.687,5041.68,1
226803977,2026-03-01 10:52:07,5.173,7914.49,1
226804725,2026-03-01 11:00:16,1.179,1597.28,1
226804346,2026-03-01 10:55:03,2.685,4164.184,1
226802624,2026-03-01 10:40:17,13.673,23844.016,1
226804372,2026-03-01 10:55:14,2.846,4439.448,1
226802706,2026-03-01 10:40:52,13.346,21930.586,1
226803994,2026-03-01 10:52:16,5.015,8136.533,1
226804563,2026-03-01 10:56:48,1.345,1508.98,1
226804746,2026-03-01 11:00:25,1.172,1656.072,1
226802804,2026-03-01 10:41:31,13.009,20004.174,1
226804320,2026-03-01 10:54:54,3.184,4891.55,1
226802764,2026-03-01 10:41:16,12.842,18628.344,1
226804285,2026-03-01 10:54:41,3.515,5355.987,1
226802935,2026-03-01 10:42:43,12.342,18044.922,1
226802950,2026-03-01 10:43:03,12.186,25563.905,1
226801993,2026-03-01 10:35:49,19.341,18661.886,1
226804747,2026-03-01 11:00:25,1.174,1390.142,1
226802232,2026-03-01 10:37:35,17.008,20386.602,1
226803854,2026-03-01 10:51:12,6.008,7917.858,1
226802497,2026-03-01 10:39:24,14.522,30352.352,1
226804449,2026-03-01 10:55:44,2.522,4830.408,1
226802211,2026-03-01 10:37:27,17.673,30468.997,1
226802830,2026-03-01 10:41:42,12.853,26711.802,1
226792566,2026-03-01 08:44:44,142.842,245882.592,1
226804714,2026-03-01 11:00:11,1.182,1588.94,1
226804293,2026-03-01 10:54:44,2.844,3614.87,1
226802349,2026-03-01 10:38:23,16.355,25482.07,1
226804286,2026-03-01 10:54:42,2.689,4618.184,1
226802954,2026-03-01 10:43:09,12.022,25621.56,1
226804140,2026-03-01 10:53:20,3.507,3884.562,1
226804610,2026-03-01 10:57:58,1.178,1758.519,1
226802757,2026-03-01 10:41:13,13.342,19965.195,1
226805099,2026-03-01 11:03:55,0.685,926.64,1
226802587,2026-03-01 10:40:00,13.849,21273.742,1
226802670,2026-03-01 10:40:35,13.517,22034.184,1
226802505,2026-03-01 10:39:26,15.02,22940.848,1
226804330,2026-03-01 10:54:58,2.855,5863.368,1
226802109,2026-03-01 10:36:42,16.505,20093.034,1
226802787,2026-03-01 10:41:25,12.843,20106.784,1
226802702,2026-03-01 10:40:50,13.174,21784.218,1
226802920,2026-03-01 10:42:30,12.184,25375.405,1
226804932,2026-03-01 11:01:45,1.343,1834.262,1
226802105,2026-03-01 10:36:40,18.012,24295.504,1
226804718,2026-03-01 11:00:13,1.026,1872.734,1
226802564,2026-03-01 10:39:51,13.84,22788.538,1
226804225,2026-03-01 10:54:08,3.179,4724.908,1
226804228,2026-03-01 10:54:08,3.672,4718.175,1
226802344,2026-03-01 10:38:21,15.844,27552.568,1
226804209,2026-03-01 10:53:58,3.006,3960.6,1
226802249,2026-03-01 10:37:43,16.842,23994.3,1
226802352,2026-03-01 10:38:24,15.507,19786.572,1
226802328,2026-03-01 10:38:14,16.345,19562.892,1
226802797,2026-03-01 10:41:29,13.015,21264.696,1
226803822,2026-03-01 10:50:57,5.843,6792.177,1
226804317,2026-03-01 10:54:53,2.839,4274.752,1
226804331,2026-03-01 10:54:58,2.672,4747.269,1
226802221,2026-03-01 10:37:32,16.176,18471.222,1
226803277,2026-03-01 10:46:47,9.191,19192.818,1
226804716,2026-03-01 11:00:12,1.023,1990.485,1
226802762,2026-03-01 10:41:16,13.017,20573.288,1
226804044,2026-03-01 10:52:37,4.677,4339.665,1
226803020,2026-03-01 10:44:48,11.34,21086.67,1
226804574,2026-03-01 10:56:58,1.678,1508.845,1
226802835,2026-03-01 10:41:44,12.677,21778.138,1
226804676,2026-03-01 10:59:55,1.019,1786.992,1
226804628,2026-03-01 10:59:05,1.345,1408.59,1
226804263,2026-03-01 10:54:29,3.19,4920.276,1
226804149,2026-03-01 10:53:24,3.339,4998.672,1
226801854,2026-03-01 10:34:47,20.023,20838.78,1
226804299,2026-03-01 10:54:47,2.845,4830.046,1
226802337,2026-03-01 10:38:18,15.173,20336.916,1
226803891,2026-03-01 10:51:30,5.341,7091.13,1
226804251,2026-03-01 10:54:21,2.847,5161.016,1
226803965,2026-03-01 10:52:03,4.506,4231.008,1
226802194,2026-03-01 10:37:19,17.024,35536.16,1
226802579,2026-03-01 10:39:57,15.34,20533.624,1
226804551,2026-03-01 10:56:37,3.189,5114.093,1
226802769,2026-03-01 10:41:18,14.507,18343.661,1
226804930,2026-03-01 11:01:44,1.174,1679.256,1
226804173,2026-03-01 10:53:37,5.52,7682.64,1
226804230,2026-03-01 10:54:10,5.014,7921.872,1
226804394,2026-03-01 10:55:23,4.176,6610.032,1
226804681,2026-03-01 10:59:58,2.858,5548.101,1
226802969,2026-03-01 10:43:29,13.349,21476.75,1
226802023,2026-03-01 10:36:03,20.341,18581.748,1
226802094,2026-03-01 10:36:35,19.84,20460.237,1
226804675,2026-03-01 10:59:55,3.03,4542.334,1
226804674,2026-03-01 10:59:54,3.006,3927.276,1
226803124,2026-03-01 10:45:40,12.52,26314.73,1
226802099,2026-03-01 10:36:38,19.511,19238.697,1
226802886,2026-03-01 10:42:09,13.853,28271.715,1
226805069,2026-03-01 11:03:25,0.856,1459.425,1
226804958,2026-03-01 11:01:58,1.51,1185.552,1
226802064,2026-03-01 10:36:21,19.845,19501.079,1
226804601,2026-03-01 10:57:38,3.172,3323.187,1
226802897,2026-03-01 10:42:17,13.51,17195.514,1
226802627,2026-03-01 10:40:19,15.025,30192.526,1
226802889,2026-03-01 10:42:11,14.007,17898.213,1
226802965,2026-03-01 10:43:24,13.508,18137.34,1
226803574,2026-03-01 10:49:05,9.017,14399.385,1
226805039,2026-03-01 11:03:02,1.18,1598.316,1
226804422,2026-03-01 10:55:33,4.013,4762.356,1
226804553,2026-03-01 10:56:41,3.191,6532.768,1
226804562,2026-03-01 10:56:47,3.508,4416.464,1
226805040,2026-03-01 11:03:03,1.02,1878.84,1
226803032,2026-03-01 10:44:54,13.013,21143.65,1
226802051,2026-03-01 10:36:15,19.84,18421.344,1
226802774,2026-03-01 10:41:20,14.689,22855.489,1
226802581,2026-03-01 10:39:58,15.674,23457.536,1
226802063,2026-03-01 10:36:21,18.355,28234.18,1
226802687,2026-03-01 10:40:44,14.839,24586.474,1
226802147,2026-03-01 10:37:01,19.177,19752.315,1
226805095,2026-03-01 11:03:51,0.685,1262.962,1
226803761,2026-03-01 10:50:32,7.508,7744.194,1
226803002,2026-03-01 10:44:39,12.84,20513.148,1
226802296,2026-03-01 10:38:01,17.007,20552.642,1
226805038,2026-03-01 11:03:02,1.021,1854.662,1
226805035,2026-03-01 11:02:59,0.854,1308.15,1
226802721,2026-03-01 10:40:58,14.007,18969.951,1
226794533,2026-03-01 09:11:11,116.849,183936.414,1
226802893,2026-03-01 10:42:14,13.354,27110.64,1
226804671,2026-03-01 10:59:53,2.839,4543.776,1
226804482,2026-03-01 10:56:00,3.847,5941.62,1
226802010,2026-03-01 10:35:57,19.174,20066.22,1
226802831,2026-03-01 10:41:43,13.513,21922.956,1
226802883,2026-03-01 10:42:07,13.339,22846.76,1
226802701,2026-03-01 10:40:49,15.02,31944.897,1
226802891,2026-03-01 10:42:13,13.84,17449.4,1
226804609,2026-03-01 10:57:55,3.176,4149.73,1
226802500,2026-03-01 10:39:25,16.022,24572.694,1
226802778,2026-03-01 10:41:22,13.691,27925.345,1
226802077,2026-03-01 10:36:27,19.172,18110.767,1
226804976,2026-03-01 11:02:12,1.176,1785.932,1
226804537,2026-03-01 10:56:28,3.343,4771.98,1
226804941,2026-03-01 11:01:49,1.02,1859.845,1
226802525,2026-03-01 10:39:35,16.007,20080.095,1
226802626,2026-03-01 10:40:18,14.507,24294.496,1
226792826,2026-03-01 08:49:43,139.344,225009.675,1
226804536,2026-03-01 10:56:27,3.513,4468.233,1
226802946,2026-03-01 10:42:56,13.175,19066.462,1
226804916,2026-03-01 11:01:39,1.511,1584.72,1
226802900,2026-03-01 10:42:19,13.849,18417.418,1
226804888,2026-03-01 11:01:26,1.339,2199.792,1
226804405,2026-03-01 10:55:28,3.841,4292.298,1
226804798,2026-03-01 11:00:48,1.344,1627.44,1
226802268,2026-03-01 10:37:50,17.842,24070.877,1
226803158,2026-03-01 10:45:55,11.684,24328.832,1
226804506,2026-03-01 10:56:10,3.344,4575.736,1
226802792,2026-03-01 10:41:27,14.358,22705.76,1
226804946,2026-03-01 11:01:52,1.186,1600.819,1
226804936,2026-03-01 11:01:47,1.18,1714.9,1
226802551,2026-03-01 10:39:46,16.011,20455.981,1
226803313,2026-03-01 10:47:02,10.521,22384.009,1
226804033,2026-03-01 10:52:32,6.022,9396.08,1
226802181,2026-03-01 10:37:15,19.008,17811.876,1
226804935,2026-03-01 11:01:46,0.84,971.856,1
226802971,2026-03-01 10:43:33,13.18,20602.955,1
226804783,2026-03-01 11:00:41,1.174,1713.712,1
226802729,2026-03-01 10:41:03,14.354,22625.428,1
226804078,2026-03-01 10:52:50,5.505,7234.227,1
226804642,2026-03-01 10:59:41,2.528,5019.244,1
226804468,2026-03-01 10:55:53,3.529,6893.315,1
226804533,2026-03-01 10:56:26,3.019,4769.244,1
226802546,2026-03-01 10:39:43,15.356,22967.593,1
226804951,2026-03-01 11:01:55,1.182,1596.476,1
226804690,2026-03-01 11:00:01,2.52,4962.827,1
226802536,2026-03-01 10:39:39,15.847,24028.282,1
226804116,2026-03-01 10:53:07,5.524,11570.202,1
226804509,2026-03-01 10:56:11,2.68,4565.784,1
226802958,2026-03-01 10:43:12,12.515,18091.332,1
226802330,2026-03-01 10:38:15,16.176,20086.113,1
226803161,2026-03-01 10:45:57,11.855,24600.576,1
226804438,2026-03-01 10:55:40,3.512,5209.652,1
226802113,2026-03-01 10:36:44,19.344,19205.181,1
226804229,2026-03-01 10:54:09,4.677,5533.264,1
226804895,2026-03-01 11:01:30,1.183,1635.036,1
226803990,2026-03-01 10:52:14,6.179,6849.381,1
226804920,2026-03-01 11:01:41,1.177,894.194,1
226804481,2026-03-01 10:56:00,3.013,4534.292,1
226804491,2026-03-01 10:56:04,3.201,6509.99,1
226804891,2026-03-01 11:01:28,1.355,1819.247,1
226802733,2026-03-01 10:41:03,14.028,13771.314,1
226804968,2026-03-01 11:02:06,1.023,1874.964,1
226802044,2026-03-01 10:36:12,19.513,20181.54,1
226804165,2026-03-01 10:53:33,4.674,4427.19,1
226802288,2026-03-01 10:37:58,17.506,19144.832,1
226802748,2026-03-01 10:41:10,14.343,19562.783,1
226804917,2026-03-01 11:01:40,1.172,1439.952,1
226802018,2026-03-01 10:36:00,19.841,19096.474,1
226804395,2026-03-01 10:55:23,3.676,4181.8,1
226804629,2026-03-01 10:59:07,2.68,4154.076,1
226803153,2026-03-01 10:45:53,11.685,24524.675,1
226804253,2026-03-01 10:54:23,4.341,4109.82,1
226802385,2026-03-01 10:38:38,16.172,18982.329,1
226804598,2026-03-01 10:57:32,2.673,4708.925,1
226804377,2026-03-01 10:55:17,3.511,5545.53,1
226805270,2026-03-01 11:06:05,0.847,1144.704,1
226804416,2026-03-01 10:55:32,3.506,3815.91,1
226804615,2026-03-01 10:58:18,2.847,3945.156,1
226802852,2026-03-01 10:41:52,13.348,21091.483,1
226802054,2026-03-01 10:36:17,19.677,17863.04,1
226804838,2026-03-01 11:01:06,1.345,1422.55,1
226804848,2026-03-01 11:01:10,1.006,1613.898,1
226804592,2026-03-01 10:57:21,2.85,4053.969,1
226802870,2026-03-01 10:41:59,15.342,15734.425,1
226804590,2026-03-01 10:57:16,2.855,4465.45,1
226804457,2026-03-01 10:55:48,3.009,4017.325,1
226804802,2026-03-01 11:00:50,3.528,7049.683,1
226804611,2026-03-01 10:58:02,2.84,4177.719,1
226804885,2026-03-01 11:01:25,1.173,1321.716,1
226804901,2026-03-01 11:01:32,3.189,4726.554,1
226804865,2026-03-01 11:01:16,1.356,2486.793,1
226804727,2026-03-01 11:00:16,1.674,1415.68,1
226802707,2026-03-01 10:40:52,14.34,25690.764,1
226803215,2026-03-01 10:46:20,12.844,18964.86,1
226803988,2026-03-01 10:52:13,5.511,7382.466,1
226804970,2026-03-01 11:02:07,2.84,5005.616,1
226803388,2026-03-01 10:47:35,11.856,25119.72,1
226804425,2026-03-01 10:55:35,3.507,4295.203,1
226802943,2026-03-01 10:42:54,13.011,21773.856,1
226802973,2026-03-01 10:43:35,12.354,25712.856,1
226802705,2026-03-01 10:40:51,14.684,30844.081,1
226803283,2026-03-01 10:46:50,12.686,26104.05,1
226804164,2026-03-01 10:53:32,5.011,7212.777,1
226804421,2026-03-01 10:55:33,3.51,4737.936,1
226804902,2026-03-01 11:01:34,1.018,1835.536,1
226804639,2026-03-01 10:59:41,2.524,3632.368,1
226804909,2026-03-01 11:01:36,1.174,1387.965,1
226802628,2026-03-01 10:40:19,15.174,17870.738,1
226804907,2026-03-01 11:01:35,1.005,1575.84,1
226802737,2026-03-01 10:41:05,13.846,18514.879,1
226804400,2026-03-01 10:55:26,3.507,4148.56,1
226802901,2026-03-01 10:42:19,13.007,20493.83,1
226802728,2026-03-01 10:41:02,13.514,21349.053,1
226803007,2026-03-01 10:44:43,12.348,19280.744,1
226804526,2026-03-01 10:56:22,3.023,5245.6,1
226804404,2026-03-01 10:55:27,3.505,4842.904,1
226804947,2026-03-01 11:01:52,0.845,1038.75,1
226804513,2026-03-01 10:56:14,3.173,4213.352,1
226804522,2026-03-01 10:56:19,3.013,4643.828,1
226802934,2026-03-01 10:42:41,12.842,19286.28,1
226802926,2026-03-01 10:42:36,13.173,21659.638,1
226802440,2026-03-01 10:39:01,16.007,20475.62,1
226803184,2026-03-01 10:46:07,11.345,21047.496,1
226803066,2026-03-01 10:45:12,12.189,25095.387,1
226802825,2026-03-01 10:41:39,13.679,18323.435,1
226802888,2026-03-01 10:42:11,13.014,21039.975,1
226804162,2026-03-01 10:53:32,4.844,7799.025,1
226804211,2026-03-01 10:53:59,4.69,9374.178,1
226803862,2026-03-01 10:51:16,6.172,8165.606,1
226803150,2026-03-01 10:45:50,10.172,14708.408,1
226802461,2026-03-01 10:39:08,16.005,26613.223,1
226802102,2026-03-01 10:36:38,19.007,19191.725,1
226802674,2026-03-01 10:40:38,14.345,20055.07,1
226804441,2026-03-01 10:55:41,3.343,4234.923,1
226804157,2026-03-01 10:53:29,5.005,7457.365,1
226804144,2026-03-01 10:53:22,4.703,9589.536,1
226802383,2026-03-01 10:38:37,16.176,18879.122,1
226803458,2026-03-01 10:48:06,9.006,13822.072,1
226804490,2026-03-01 10:56:03,3.008,4243.614,1
226804538,2026-03-01 10:56:28,3.009,3797.34,1
226804362,2026-03-01 10:55:11,3.508,6136.9,1
226804304,2026-03-01 10:54:49,3.343,4136.198,1
226804350,2026-03-01 10:55:05,3.341,4263.075,1
226804542,2026-03-01 10:56:32,2.853,4437.43,1
226802677,2026-03-01 10:40:40,14.675,20630.241,1
226804807,2026-03-01 11:00:52,1.357,2492.64,1
226804465,2026-03-01 10:55:53,3.013,4423.808,1
226804814,2026-03-01 11:00:55,1.181,1620.864,1
226802340,2026-03-01 10:38:19,17.007,25484.891,1
226802928,2026-03-01 10:42:37,12.856,26866.83,1
226804474,2026-03-01 10:55:56,3.175,3939.325,1
226804334,2026-03-01 10:54:59,3.015,4612.575,1
226803091,2026-03-01 10:45:24,13.192,21656.064,1
226804724,2026-03-01 11:00:15,3.367,6608.35,1
226804354,2026-03-01 10:55:08,4.842,6936.385,1
226804385,2026-03-01 10:55:20,5.352,7117.32,1
226804859,2026-03-01 11:01:15,3.341,4354.304,1
226804956,2026-03-01 11:01:57,2.509,4509.087,1
226804625,2026-03-01 10:58:54,4.008,6482.077,1
226805319,2026-03-01 11:06:28,1.017,1764.378,1
226803251,2026-03-01 10:46:36,13.007,19453.635,1
226802360,2026-03-01 10:38:27,19.01,16982.694,1
226804429,2026-03-01 10:55:36,5.341,7765.5,1
226801508,2026-03-01 10:32:09,28.021,58688.955,1
226803175,2026-03-01 10:46:03,13.18,21618.67,1
226802948,2026-03-01 10:43:01,14.675,20812.037,1
226804887,2026-03-01 11:01:26,2.839,4178.52,1
226804776,2026-03-01 11:00:38,3.674,4318.705,1
226805297,2026-03-01 11:06:17,1.187,1652.09,1
226803031,2026-03-01 10:44:53,14.342,19216.04,1
226805262,2026-03-01 11:06:01,1.18,1641.534,1
226804821,2026-03-01 11:00:58,2.691,5220.87,1
226802853,2026-03-01 10:41:52,15.518,32948.172,1
226802881,2026-03-01 10:42:06,15.01,16096.808,1
226804742,2026-03-01 11:00:23,3.678,5181.939,1
226804570,2026-03-01 10:56:55,4.339,7357.353,1
226802734,2026-03-01 10:41:04,16.175,19267.056,1
226802667,2026-03-01 10:40:35,16.174,19124.04,1
226805295,2026-03-01 11:06:16,1.2,1790.24,1
226803159,2026-03-01 10:45:55,12.672,18601.485,1
226804412,2026-03-01 10:55:31,4.514,4156.515,1
226804741,2026-03-01 11:00:23,3.342,4406.304,1
226804828,2026-03-01 11:01:02,3.345,4309.322,1
226802763,2026-03-01 10:41:16,16.009,17782.464,1
226802777,2026-03-01 10:41:22,16.175,19016.482,1
226805337,2026-03-01 11:06:35,1.016,1346.8,1
226802671,2026-03-01 10:40:37,16.506,23314.004,1
226803278,2026-03-01 10:46:47,11.006,13255.84,1
226802476,2026-03-01 10:39:14,17.842,18167.57,1
226805347,2026-03-01 11:06:41,1.025,1350.505,1
226804981,2026-03-01 11:02:15,2.52,5115.81,1
226802997,2026-03-01 10:44:30,14.173,18912.828,1
226804503,2026-03-01 10:56:09,5.013,8128.944,1
226803211,2026-03-01 10:46:19,12.523,20915.673,1
226802106,2026-03-01 10:36:40,19.673,19643.977,1
226802580,2026-03-01 10:39:58,16.508,20870.23,1
226792751,2026-03-01 08:46:14,144.511,230273.589,1
226804541,2026-03-01 10:56:32,4.511,4305.676,1
226804663,2026-03-01 10:59:50,3.512,4064.998,1
226802798,2026-03-01 10:41:30,15.346,18351.922,1
226805246,2026-03-01 11:05:52,1.18,1660.988,1
226803216,2026-03-01 10:46:20,12.171,22378.59,1
226802459,2026-03-01 10:39:07,18.021,37636.154,1
226804780,2026-03-01 11:00:40,3.342,4284.344,1
226802850,2026-03-01 10:41:51,14.188,22458.171,1
226802171,2026-03-01 10:37:11,20.173,18531.978,1
226805301,2026-03-01 11:06:19,1.006,1664.124,1
226804554,2026-03-01 10:56:41,4.691,9672.256,1
226804772,2026-03-01 11:00:37,2.853,4286.7,1
226804245,2026-03-01 10:54:18,6.187,12689.976,1
226804688,2026-03-01 11:00:00,3.513,5582.518,1
226804908,2026-03-01 11:01:35,2.847,4396.15,1
226803110,2026-03-01 10:45:33,13.681,21245.082,1
226805299,2026-03-01 11:06:17,0.845,1012.23,1
226803242,2026-03-01 10:46:32,12.839,20755.56,1
226803262,2026-03-01 10:46:41,12.355,25929.616,1
226802180,2026-03-01 10:37:14,19.842,20957.3,1
226792861,2026-03-01 08:49:58,139.7,296126.31,1
226804852,2026-03-01 11:01:11,2.849,4297.02,1
226794776,2026-03-01 09:16:21,114.008,154836.168,1
226804843,2026-03-01 11:01:08,2.842,4370.574,1
226804750,2026-03-01 11:00:26,3.51,4526.358,1
226803245,2026-03-01 10:46:33,12.675,18645.6,1
226803205,2026-03-01 10:46:16,12.854,20653.776,1
226802864,2026-03-01 10:41:58,15.01,21806.225,1
226802895,2026-03-01 10:42:15,15.008,24432.586,1
226805217,2026-03-01 11:05:37,1.015,1843.013,1
226805257,2026-03-01 11:05:58,1.012,941.976,1
226804726,2026-03-01 11:00:16,3.186,4954.32,1
226804841,2026-03-01 11:01:07,3.02,4715.55,1
226804758,2026-03-01 11:00:29,2.853,5427.54,1
226803122,2026-03-01 10:45:39,13.519,27520.0,1
226803227,2026-03-01 10:46:26,11.854,24822.254,1
226803197,2026-03-01 10:46:13,12.841,21744.116,1
226804749,2026-03-01 11:00:26,3.338,5577.3,1
226803408,2026-03-01 10:47:43,11.173,12761.463,1
226805228,2026-03-01 11:05:42,0.839,855.408,1
226803053,2026-03-01 10:45:06,13.679,18395.63,1
226804999,2026-03-01 11:02:28,1.178,1399.648,1
226804734,2026-03-01 11:00:19,3.345,4286.2,1
226804596,2026-03-01 10:57:28,4.341,4167.744,1
226803075,2026-03-01 10:45:16,12.848,20668.192,1
226804511,2026-03-01 10:56:12,4.678,6275.662,1
226805101,2026-03-01 11:03:58,1.505,1499.967,1
226804744,2026-03-01 11:00:24,3.348,5065.539,1
226803322,2026-03-01 10:47:06,11.173,15698.258,1
226802025,2026-03-01 10:36:04,20.006,21148.224,1
226802938,2026-03-01 10:42:46,13.84,18715.851,1
226805010,2026-03-01 11:02:38,1.184,1560.564,1
226805126,2026-03-01 11:04:47,1.339,1455.67,1
226805204,2026-03-01 11:05:30,1.01,1068.76,1
226804635,2026-03-01 10:59:29,3.179,4910.121,1
226804771,2026-03-01 11:00:36,3.18,3970.62,1
226794764,2026-03-01 09:16:10,114.008,165599.397,1
226805242,2026-03-01 11:05:50,1.016,1315.502,1
226803163,2026-03-01 10:45:59,12.844,21778.149,1
226804867,2026-03-01 11:01:16,2.691,4926.94,1
226802591,2026-03-01 10:40:03,16.687,26518.289,1
226805212,2026-03-01 11:05:34,1.016,1860.684,1
226804174,2026-03-01 10:53:38,6.007,7607.916,1
226804788,2026-03-01 11:00:43,2.848,4394.25,1
226804700,2026-03-01 11:00:05,3.506,4399.272,1
226804613,2026-03-01 10:58:10,2.685,5147.96,1
226802994,2026-03-01 10:44:23,14.009,13717.054,1
226802713,2026-03-01 10:40:55,16.006,25268.311,1
226805179,2026-03-01 11:05:19,1.033,1867.712,1
226805226,2026-03-01 11:05:41,0.848,974.586,1
226802594,2026-03-01 10:40:04,15.514,17948.6,1
226802175,2026-03-01 10:37:12,19.846,18087.948,1
226803009,2026-03-01 10:44:43,14.006,19519.57,1
226805190,2026-03-01 11:05:24,0.839,1063.854,1
226804408,2026-03-01 10:55:29,4.84,4360.576,1
226802653,2026-03-01 10:40:29,16.34,16479.461,1
226805200,2026-03-01 11:05:28,1.007,986.972,1
226802873,2026-03-01 10:42:02,13.842,18569.152,1
226802849,2026-03-01 10:41:50,15.006,22834.688,1
226804813,2026-03-01 11:00:55,3.006,5230.992,1
226804950,2026-03-01 11:01:53,1.18,1570.198,1
226802250,2026-03-01 10:37:43,19.174,28393.178,1
226803276,2026-03-01 10:46:47,12.008,20129.636,1
226804731,2026-03-01 11:00:19,3.007,5148.341,1
226805113,2026-03-01 11:04:33,0.851,920.55,1
226802238,2026-03-01 10:37:39,19.34,21181.96,1
226804126,2026-03-01 10:53:12,6.174,8464.75,1
226804698,2026-03-01 11:00:04,3.193,6606.905,1
226805153,2026-03-01 11:05:05,0.841,1059.376,1
226802563,2026-03-01 10:39:51,16.678,16735.328,1
226804403,2026-03-01 10:55:27,4.84,7929.922,1
226804057,2026-03-01 10:52:42,6.347,9187.5,1
226802169,2026-03-01 10:37:10,19.839,18368.651,1
226803078,2026-03-01 10:45:17,13.516,21481.533,1
226804567,2026-03-01 10:56:51,3.343,3886.232,1
226805050,2026-03-01 11:03:10,1.179,1646.494,1
226804739,2026-03-01 11:00:22,3.176,4091.543,1
226804752,2026-03-01 11:00:28,3.023,4515.35,1
226802600,2026-03-01 10:40:07,15.507,20351.074,1
226802989,2026-03-01 10:44:09,13.511,18299.358,1
226802725,2026-03-01 10:40:59,15.177,30664.543,1
226803195,2026-03-01 10:46:12,12.677,18740.736,1
226805220,2026-03-01 11:05:39,0.838,978.18,1
226802178,2026-03-01 10:37:13,20.012,18515.466,1
226802654,2026-03-01 10:40:29,15.676,18878.814,1
226804967,2026-03-01 11:02:06,1.019,1932.856,1
226804717,2026-03-01 11:00:13,2.852,5529.392,1
226804827,2026-03-01 11:01:02,2.514,3848.31,1
226804558,2026-03-01 10:56:44,3.839,4255.003,1
226804785,2026-03-01 11:00:43,2.691,5039.6,1
226805174,2026-03-01 11:05:15,0.839,1013.971,1
226802176,2026-03-01 10:37:13,20.007,19788.12,1
226803162,2026-03-01 10:45:58,12.518,25697.917,1
226803525,2026-03-01 10:48:40,9.515,15342.525,1
226802198,2026-03-01 10:37:22,19.174,19871.327,1
226802550,2026-03-01 10:39:45,16.675,20418.356,1
226805183,2026-03-01 11:05:20,0.845,1085.054,1
226794554,2026-03-01 09:14:43,115.182,157089.878,1
226805206,2026-03-01 11:05:30,0.838,932.005,1
226804291,2026-03-01 10:54:44,5.185,10390.777,1
226802607,2026-03-01 10:40:10,16.344,21313.225,1
226805159,2026-03-01 11:05:09,0.84,910.575,1
226802572,2026-03-01 10:39:55,16.342,18551.687,1
226805136,2026-03-01 11:04:53,0.684,1234.794,1
226803167,2026-03-01 10:46:00,12.02,25097.538,1
226804115,2026-03-01 10:53:06,6.019,10424.336,1
226802584,2026-03-01 10:39:59,15.842,18065.124,1
226804703,2026-03-01 11:00:08,3.338,4244.286,1
226805102,2026-03-01 11:03:58,1.171,1499.52,1
226802157,2026-03-01 10:37:04,19.512,20307.55,1
226805122,2026-03-01 11:04:44,1.004,1033.2,1
226803218,2026-03-01 10:46:21,11.845,20145.678,1
226802302,2026-03-01 10:38:04,18.509,25213.65,1
226804969,2026-03-01 11:02:07,1.677,1560.24,1
226804612,2026-03-01 10:58:07,3.852,6141.367,1
226804450,2026-03-01 10:55:44,4.509,4179.6,1
226802783,2026-03-01 10:41:24,15.175,17017.389,1
226804363,2026-03-01 10:55:11,4.693,9622.935,1
226802632,2026-03-01 10:40:20,16.188,25239.847,1
226803913,2026-03-01 10:51:42,7.508,7091.852,1
226804990,2026-03-01 11:02:21,1.674,1484.01,1
226802151,2026-03-01 10:37:01,19.34,18843.384,1
226802866,2026-03-01 10:41:59,14.354,30201.972,1
226803498,2026-03-01 10:48:27,9.513,15351.124,1
226802712,2026-03-01 10:40:54,15.341,25796.205,1
226804684,2026-03-01 10:59:58,3.014,4573.125,1
226804667,2026-03-01 10:59:52,3.185,6329.888,1
226802300,2026-03-01 10:38:03,18.505,25210.99,1
226804745,2026-03-01 11:00:24,3.006,4450.408,1
226802760,2026-03-01 10:41:14,15.173,17311.125,1
226805077,2026-03-01 11:03:33,1.177,1704.51,1
226805046,2026-03-01 11:03:07,1.178,1778.634,1
226803395,2026-03-01 10:47:37,10.672,14583.348,1
226805087,2026-03-01 11:03:43,0.857,1292.656,1
226802508,2026-03-01 10:39:28,16.674,18953.805,1
226802689,2026-03-01 10:40:44,15.34,22510.433,1
226804819,2026-03-01 11:00:57,2.522,4732.676,1
226804808,2026-03-01 11:00:52,2.523,4604.103,1
226804627,2026-03-01 10:59:01,3.672,4004.55,1
226802112,2026-03-01 10:36:43,20.181,19117.944,1
226804571,2026-03-01 10:56:55,3.845,4289.672,1
226805134,2026-03-01 11:04:52,0.858,1118.362,1
226805083,2026-03-01 11:03:39,0.844,984.425,1
226802145,2026-03-01 10:36:59,19.847,18805.31,1
